DATE         	TIME          	SORTER_ID	WAVE	STN/BIN_ID	EVENT_ID	QUANTITY	BARCODE       	DESCRIPTION
2016/12/07	11:00:48 AM	   303	         860	     71  	     57  	        	               	SRT File Created
2016/12/07	11:00:48 AM	   303	         860	     70  	     57  	        	               	SRT File Created
2016/12/07	11:00:48 AM	   303	         860	     69  	     57  	        	               	SRT File Created
2016/12/07	11:00:48 AM	   303	         860	     68  	     57  	        	               	SRT File Created
2016/12/07	11:00:48 AM	   303	         860	     67  	     57  	        	               	SRT File Created
2016/12/07	11:00:48 AM	   303	         860	     66  	     57  	        	               	SRT File Created
2016/12/07	11:00:48 AM	   303	         860	     65  	     57  	        	               	SRT File Created
2016/12/07	11:00:48 AM	   303	         860	     64  	     57  	        	               	SRT File Created
2016/12/07	11:00:48 AM	   303	         860	     63  	     57  	        	               	SRT File Created
2016/12/07	11:00:48 AM	   303	         860	     62  	     57  	        	               	SRT File Created
2016/12/07	11:00:48 AM	   303	         860	     61  	     57  	        	               	SRT File Created
2016/12/07	11:00:48 AM	   303	         860	     60  	     57  	        	               	SRT File Created
2016/12/07	11:00:48 AM	   303	         860	     59  	     57  	        	               	SRT File Created
2016/12/07	11:00:48 AM	   303	         860	     58  	     57  	        	               	SRT File Created
2016/12/07	11:00:48 AM	   303	         860	     57  	     57  	        	               	SRT File Created
2016/12/07	11:00:48 AM	   303	         860	     56  	     57  	        	               	SRT File Created
2016/12/07	11:00:48 AM	   303	         860	     55  	     57  	        	               	SRT File Created
2016/12/07	11:00:48 AM	   303	         860	     54  	     57  	        	               	SRT File Created
2016/12/07	11:00:48 AM	   303	         860	     53  	     57  	        	               	SRT File Created
2016/12/07	11:00:48 AM	   303	         860	     52  	     57  	        	               	SRT File Created
2016/12/07	11:00:48 AM	   303	         860	     51  	     57  	        	               	SRT File Created
2016/12/07	11:00:48 AM	   303	         860	     50  	     57  	        	               	SRT File Created
2016/12/07	11:00:48 AM	   303	         860	     49  	     57  	        	               	SRT File Created
2016/12/07	11:00:48 AM	   303	         860	     48  	     57  	        	               	SRT File Created
2016/12/07	11:00:48 AM	   303	         860	     47  	     57  	        	               	SRT File Created
2016/12/07	11:00:48 AM	   303	         860	     46  	     57  	        	               	SRT File Created
2016/12/07	11:00:48 AM	   303	         860	     45  	     57  	        	               	SRT File Created
2016/12/07	11:00:48 AM	   303	         860	     44  	     57  	        	               	SRT File Created
2016/12/07	11:00:48 AM	   303	         860	     43  	     57  	        	               	SRT File Created
2016/12/07	11:00:48 AM	   303	         860	     42  	     57  	        	               	SRT File Created
2016/12/07	11:00:48 AM	   303	         860	     41  	     57  	        	               	SRT File Created
2016/12/07	11:00:48 AM	   303	         860	     40  	     57  	        	               	SRT File Created
2016/12/07	11:00:48 AM	   303	         860	     39  	     57  	        	               	SRT File Created
2016/12/07	11:00:48 AM	   303	         860	     38  	     57  	        	               	SRT File Created
2016/12/07	11:00:48 AM	   303	         860	     37  	     57  	        	               	SRT File Created
2016/12/07	11:00:48 AM	   303	         860	     36  	     57  	        	               	SRT File Created
2016/12/07	11:00:48 AM	   303	         860	     35  	     57  	        	               	SRT File Created
2016/12/07	11:00:48 AM	   303	         860	     34  	     57  	        	               	SRT File Created
2016/12/07	11:00:48 AM	   303	         860	     33  	     57  	        	               	SRT File Created
2016/12/07	11:00:48 AM	   303	         860	     32  	     57  	        	               	SRT File Created
2016/12/07	11:00:48 AM	   303	         860	     31  	     57  	        	               	SRT File Created
2016/12/07	11:00:48 AM	   303	         860	     30  	     57  	        	               	SRT File Created
2016/12/07	11:00:48 AM	   303	         860	     29  	     57  	        	               	SRT File Created
2016/12/07	11:00:48 AM	   303	         860	     28  	     57  	        	               	SRT File Created
2016/12/07	11:00:48 AM	   303	         860	     27  	     57  	        	               	SRT File Created
2016/12/07	11:00:48 AM	   303	         860	     26  	     57  	        	               	SRT File Created
2016/12/07	11:00:48 AM	   303	         860	     25  	     57  	        	               	SRT File Created
2016/12/07	11:00:48 AM	   303	         860	     24  	     57  	        	               	SRT File Created
2016/12/07	11:00:48 AM	   303	         860	     23  	     57  	        	               	SRT File Created
2016/12/07	11:00:48 AM	   303	         860	     22  	     57  	        	               	SRT File Created
2016/12/07	11:00:48 AM	   303	         860	     21  	     57  	        	               	SRT File Created
2016/12/07	11:00:48 AM	   303	         860	     20  	     57  	        	               	SRT File Created
2016/12/07	11:00:48 AM	   303	         860	     19  	     57  	        	               	SRT File Created
2016/12/07	11:00:48 AM	   303	         860	     18  	     57  	        	               	SRT File Created
2016/12/07	11:00:48 AM	   303	         860	     17  	     57  	        	               	SRT File Created
2016/12/07	11:00:48 AM	   303	         860	     16  	     57  	        	               	SRT File Created
2016/12/07	11:00:48 AM	   303	         860	     15  	     57  	        	               	SRT File Created
2016/12/07	11:00:48 AM	   303	         860	     14  	     57  	        	               	SRT File Created
2016/12/07	11:00:48 AM	   303	         860	     13  	     57  	        	               	SRT File Created
2016/12/07	11:00:48 AM	   303	         860	     12  	     57  	        	               	SRT File Created
2016/12/07	11:00:48 AM	   303	         860	     11  	     57  	        	               	SRT File Created
2016/12/07	11:00:48 AM	   303	         860	     10  	     57  	        	               	SRT File Created
2016/12/07	11:00:48 AM	   303	         860	     9  	     57  	        	               	SRT File Created
2016/12/07	11:00:48 AM	   303	         860	     8  	     57  	        	               	SRT File Created
2016/12/07	11:00:48 AM	   303	         860	     7  	     57  	        	               	SRT File Created
2016/12/07	11:00:48 AM	   303	         860	     6  	     57  	        	               	SRT File Created
2016/12/07	11:00:48 AM	   303	         860	     5  	     57  	        	               	SRT File Created
2016/12/07	11:00:48 AM	   303	         860	     4  	     57  	        	               	SRT File Created
2016/12/07	11:00:48 AM	   303	         860	     3  	     57  	        	               	SRT File Created
2016/12/07	11:00:48 AM	   303	         860	        	     47  	     603  	               	Total Parts In Wave
2016/12/07	11:00:48 AM	   303	         860	        	     51  	     5  	               	Total Missing Parts
2016/12/07	11:00:48 AM	   303	         860	     79  	     52  	     5  	               	Bin Missing Product
2016/12/07	11:00:50 AM	   303	         860	        	     53  	        	               	Log Stopped
